1.528900000000000000e+04
9.220000000000000000e+02
1.700000000000000000e+01
5.050000000000000000e+03
1.153000000000000000e+03
9.220000000000000000e+02
1.667000000000000000e+03
1.155000000000000000e+03
1.683000000000000000e+03
5.050000000000000000e+03
5.050000000000000000e+03
1.324100000000000000e+04
1.324100000000000000e+04
5.018000000000000000e+03
1.631500000000000000e+04
9.220000000000000000e+02
8.192000000000000000e+03
1.667000000000000000e+03
1.667000000000000000e+03
1.700000000000000000e+01
1.324100000000000000e+04
1.667000000000000000e+03
5.018000000000000000e+03
1.631300000000000000e+04
9.220000000000000000e+02
